source,target,Var1,Var2,r,p,edge,disease,edgeType,abs.r
Agaricomycetes,Coprinellus,fungi_560,fungi_609,0.438597654419497,0.000323688722013493,fungi_560|fungi_609,COPD,ff,0.438597654419497
Amyloporia,Coprinellus,fungi_725,fungi_609,0.573091386266429,9.16960843921899e-07,fungi_725|fungi_609,COPD,ff,0.573091386266429
Auriculariales,Coprinellus,fungi_640,fungi_609,0.412538437840518,0.000779896500525901,fungi_640|fungi_609,COPD,ff,0.412538437840518
Amyloporia,Coprinopsis,fungi_725,fungi_610,0.438730668751764,0.000322180036681274,fungi_725|fungi_610,COPD,ff,0.438730668751764
Auricularia,Coriolopsis,fungi_642,fungi_781,0.566381275509428,1.30914680274152e-06,fungi_642|fungi_781,COPD,ff,0.566381275509428
Alfaria,Corynespora,fungi_441,fungi_90,0.47916406817077,7.09862191805577e-05,fungi_441|fungi_90,COPD,ff,0.47916406817077
Alfaria,Crustodontia,fungi_441,fungi_758,0.46197326593357,0.000138200121825527,fungi_441|fungi_758,COPD,ff,0.46197326593357
Basidiomycota,Crustodontia,fungi_559,fungi_758,0.401577557661729,0.00110597302949089,fungi_559|fungi_758,COPD,ff,0.401577557661729
Streptophyta,Cryptococcus,bacteria_64,fungi_914,-0.479848182994276,6.90778162546479e-05,bacteria_64|fungi_914,COPD,bf,0.479848182994276
Aspergillaceae,Cyberlindnera,fungi_213,fungi_320,0.411394145295967,0.000809311132609958,fungi_213|fungi_320,COPD,ff,0.411394145295967
Blastobotrys,Cyberlindnera,fungi_333,fungi_320,0.712786444967237,5.64015500970072e-11,fungi_333|fungi_320,COPD,ff,0.712786444967237
Chaetomium,Cyberlindnera,fungi_488,fungi_320,0.567761600913062,1.21746499948117e-06,fungi_488|fungi_320,COPD,ff,0.567761600913062
Chaetothyriales_2,Cyphellophora,fungi_211,fungi_198,0.418270066644018,0.00064661161430779,fungi_211|fungi_198,COPD,ff,0.418270066644018
Coniochaeta,Cyphellophora,fungi_349,fungi_198,0.418270066644018,0.00064661161430779,fungi_349|fungi_198,COPD,ff,0.418270066644018
Chaetothyriales_2,Cystofilobasidium,fungi_211,fungi_897,0.470934251582832,9.80858299564069e-05,fungi_211|fungi_897,COPD,ff,0.470934251582832
Coniochaeta,Cystofilobasidium,fungi_349,fungi_897,0.470934251582832,9.80858299564069e-05,fungi_349|fungi_897,COPD,ff,0.470934251582832
Coniella,Cytospora,fungi_361,fungi_362,0.49473360524228,3.76265417583177e-05,fungi_361|fungi_362,COPD,ff,0.49473360524228
Coriolopsis,Cytospora,fungi_781,fungi_362,0.503906991210847,2.55093326049227e-05,fungi_781|fungi_362,COPD,ff,0.503906991210847
Arachnomyces,Debaryomyces,fungi_230,fungi_309,0.470934251582832,9.80858299564069e-05,fungi_230|fungi_309,COPD,ff,0.470934251582832
Cyberlindnera,Debaryomyces,fungi_320,fungi_309,0.495720264824034,3.61052464703526e-05,fungi_320|fungi_309,COPD,ff,0.495720264824034
Auriporia,Dendryphiella,fungi_727,fungi_152,0.701381125972868,1.53182355688841e-10,fungi_727|fungi_152,COPD,ff,0.701381125972868
Beauveria,Dendryphiella,fungi_393,fungi_152,0.47916406817077,7.09862191805577e-05,fungi_393|fungi_152,COPD,ff,0.47916406817077
Auriporia,Devriesia,fungi_727,fungi_64,0.701381125972868,1.53182355688841e-10,fungi_727|fungi_64,COPD,ff,0.701381125972868
Beauveria,Devriesia,fungi_393,fungi_64,0.47916406817077,7.09862191805577e-05,fungi_393|fungi_64,COPD,ff,0.47916406817077
Ceriporia,Diaporthe,fungi_748,fungi_355,0.474238332042294,8.62293537711167e-05,fungi_748|fungi_355,COPD,ff,0.474238332042294
Auricularia,Diatrypaceae,fungi_642,fungi_526,0.467221644120708,0.00011318729131049,fungi_642|fungi_526,COPD,ff,0.467221644120708
Basidiomycota,Diatrypaceae,fungi_559,fungi_526,0.473209404045927,8.97718677279613e-05,fungi_559|fungi_526,COPD,ff,0.473209404045927
Diaporthe,Diatrypaceae,fungi_355,fungi_526,0.443321063238248,0.000273884781957223,fungi_355|fungi_526,COPD,ff,0.443321063238248
Clitopilus,Didymellaceae_2,fungi_580,fungi_103,0.415011373210149,0.000719607138422784,fungi_580|fungi_103,COPD,ff,0.415011373210149
Auriporia,Didymosphaeriaceae,fungi_727,fungi_104,0.552435548387594,2.67737000392287e-06,fungi_727|fungi_104,COPD,ff,0.552435548387594
Cystofilobasidium,Dinemasporium,fungi_897,fungi_347,0.512244273651502,1.77430302148451e-05,fungi_897|fungi_347,COPD,ff,0.512244273651502
Cyberlindnera,Dipodascus,fungi_320,fungi_317,0.479292858407788,7.06232731459977e-05,fungi_320|fungi_317,COPD,ff,0.479292858407788
Chaetothyriales,Dirkmeia,fungi_191,fungi_935,0.547734784366043,3.38308476655058e-06,fungi_191|fungi_935,COPD,ff,0.547734784366043
Auriporia,Dothideomycetes,fungi_727,fungi_5,0.475347994135417,8.25535169464153e-05,fungi_727|fungi_5,COPD,ff,0.475347994135417
Corynespora,Dothideomycetes,fungi_90,fungi_5,0.695421427516056,2.53492338231354e-10,fungi_90|fungi_5,COPD,ff,0.695421427516056
Beauveria,Duportella,fungi_393,fungi_685,0.512209865975651,1.77699830379296e-05,fungi_393|fungi_685,COPD,ff,0.512209865975651
Cabalodontia,Duportella,fungi_801,fungi_685,0.47096589082178,9.79655088895193e-05,fungi_801|fungi_685,COPD,ff,0.47096589082178
Catabotrydaceae,Duportella,fungi_375,fungi_685,0.461872332293315,0.00013872740957388,fungi_375|fungi_685,COPD,ff,0.461872332293315
Ceriporia,Earliella,fungi_748,fungi_783,0.503914905208209,2.55006573328664e-05,fungi_748|fungi_783,COPD,ff,0.503914905208209
Clitopilus,Earliella,fungi_580,fungi_783,0.453519320979226,0.000189349123015603,fungi_580|fungi_783,COPD,ff,0.453519320979226
Diatrypaceae,Earliella,fungi_526,fungi_783,0.410533305952988,0.00083209697439468,fungi_526|fungi_783,COPD,ff,0.410533305952988
Chaetothyriales,Echria,fungi_191,fungi_503,0.562276415809389,1.6215116875884e-06,fungi_191|fungi_503,COPD,ff,0.562276415809389
Chaetothyriales_2,Echria,fungi_211,fungi_503,0.54883621421596,3.20364431871667e-06,fungi_211|fungi_503,COPD,ff,0.54883621421596
Coniochaeta,Echria,fungi_349,fungi_503,0.54883621421596,3.20364431871667e-06,fungi_349|fungi_503,COPD,ff,0.54883621421596
Cutaneotrichosporon,Echria,fungi_927,fungi_503,0.403818803762286,0.00103071687423384,fungi_927|fungi_503,COPD,ff,0.403818803762286
Achromobacter,Eurotiales,bacteria_74,fungi_212,0.484052973268182,5.83499394595233e-05,bacteria_74|fungi_212,COPD,bf,0.484052973268182
Auricularia,Eutypella,fungi_642,fungi_524,0.689793333839262,4.03424627037907e-10,fungi_642|fungi_524,COPD,ff,0.689793333839262
Coriolopsis,Eutypella,fungi_781,fungi_524,0.425166300194615,0.000513795254528215,fungi_781|fungi_524,COPD,ff,0.425166300194615
Crustodontia,Eutypella,fungi_758,fungi_524,0.417266175681934,0.000668349191863093,fungi_758|fungi_524,COPD,ff,0.417266175681934
Cytospora,Eutypella,fungi_362,fungi_524,0.439571688060184,0.000312788563952893,fungi_362|fungi_524,COPD,ff,0.439571688060184
Diatrypaceae,Eutypella,fungi_526,fungi_524,0.689793333839262,4.03424627037907e-10,fungi_526|fungi_524,COPD,ff,0.689793333839262
Didymosphaeriaceae,Eutypella,fungi_104,fungi_524,0.404612462838518,0.00100519614670125,fungi_104|fungi_524,COPD,ff,0.404612462838518
Auricularia,Exidia,fungi_642,fungi_647,0.689793333839262,4.03424627037907e-10,fungi_642|fungi_647,COPD,ff,0.689793333839262
Coriolopsis,Exidia,fungi_781,fungi_647,0.425166300194615,0.000513795254528215,fungi_781|fungi_647,COPD,ff,0.425166300194615
Crustodontia,Exidia,fungi_758,fungi_647,0.417266175681934,0.000668349191863093,fungi_758|fungi_647,COPD,ff,0.417266175681934
Cytospora,Exidia,fungi_362,fungi_647,0.439571688060184,0.000312788563952893,fungi_362|fungi_647,COPD,ff,0.439571688060184
Diatrypaceae,Exidia,fungi_526,fungi_647,0.689793333839262,4.03424627037907e-10,fungi_526|fungi_647,COPD,ff,0.689793333839262
Didymosphaeriaceae,Exidia,fungi_104,fungi_647,0.404612462838518,0.00100519614670125,fungi_104|fungi_647,COPD,ff,0.404612462838518
Sneathia,Exophiala,bacteria_89,fungi_203,0.465839717464762,0.000119334339147459,bacteria_89|fungi_203,COPD,bf,0.465839717464762
Alfaria,Exserohilum,fungi_441,fungi_154,0.577275166715267,7.31450839452918e-07,fungi_441|fungi_154,COPD,ff,0.577275166715267
Claviceps,Exserohilum,fungi_387,fungi_154,0.548884584745664,3.19597174103237e-06,fungi_387|fungi_154,COPD,ff,0.548884584745664
Corynespora,Exserohilum,fungi_90,fungi_154,0.572136706223701,9.65074955727729e-07,fungi_90|fungi_154,COPD,ff,0.572136706223701
Curvularia,Exserohilum,fungi_151,fungi_154,0.446202926950877,0.000247045557216552,fungi_151|fungi_154,COPD,ff,0.446202926950877
Dendryphiella,Exserohilum,fungi_152,fungi_154,0.548884584745664,3.19597174103237e-06,fungi_152|fungi_154,COPD,ff,0.548884584745664
Devriesia,Exserohilum,fungi_64,fungi_154,0.548884584745664,3.19597174103237e-06,fungi_64|fungi_154,COPD,ff,0.548884584745664
Amyloporia,Fomes,fungi_725,fungi_785,0.528546400363795,8.48212913218127e-06,fungi_725|fungi_785,COPD,ff,0.528546400363795
Amyloporia,Fomitopsis,fungi_725,fungi_732,0.506801079204954,2.25130228246329e-05,fungi_725|fungi_732,COPD,ff,0.506801079204954
Auriculariales_2,Fomitopsis,fungi_654,fungi_732,0.412804570029616,0.000773195646856628,fungi_654|fungi_732,COPD,ff,0.412804570029616
Crustodontia,Fomitopsis,fungi_758,fungi_732,0.423411010614857,0.000545013091028501,fungi_758|fungi_732,COPD,ff,0.423411010614857
Coprinellus,Fusarium,fungi_609,fungi_420,0.425727351998167,0.00050416517790719,fungi_609|fungi_420,COPD,ff,0.425727351998167
Agaricomycetes,Fuscoporia,fungi_560,fungi_698,0.434355732439922,0.000375317419843757,fungi_560|fungi_698,COPD,ff,0.434355732439922
Agaricomycetes_2,Fuscoporia,fungi_845,fungi_698,0.406001163775772,0.00096190985167155,fungi_845|fungi_698,COPD,ff,0.406001163775772
Amyloporia,Fuscoporia,fungi_725,fungi_698,0.640620781980761,1.56170825160729e-08,fungi_725|fungi_698,COPD,ff,0.640620781980761
Cabalodontia,Fuscoporia,fungi_801,fungi_698,0.427270783882351,0.000478513562504279,fungi_801|fungi_698,COPD,ff,0.427270783882351
Coriolopsis,Fuscoporia,fungi_781,fungi_698,0.493603225098075,3.9442238183085e-05,fungi_781|fungi_698,COPD,ff,0.493603225098075
Fomes,Fuscoporia,fungi_785,fungi_698,0.490207583448247,4.53955572097264e-05,fungi_785|fungi_698,COPD,ff,0.490207583448247
Fomitopsis,Fuscoporia,fungi_732,fungi_698,0.412429424060529,0.000782656462186226,fungi_732|fungi_698,COPD,ff,0.412429424060529
Filifactor,Fusicolla,bacteria_27,fungi_421,0.473187228351276,8.98496712522512e-05,bacteria_27|fungi_421,COPD,bf,0.473187228351276
Alfaria,Ganoderma,fungi_441,fungi_741,0.411375112928198,0.000809808742458396,fungi_441|fungi_741,COPD,ff,0.411375112928198
Earliella,Ganoderma,fungi_783,fungi_741,0.465135522605905,0.000122583384000841,fungi_783|fungi_741,COPD,ff,0.465135522605905
Eutypella,Ganoderma,fungi_524,fungi_741,0.425087616692471,0.000515159087374872,fungi_524|fungi_741,COPD,ff,0.425087616692471
Exidia,Ganoderma,fungi_647,fungi_741,0.425087616692471,0.000515159087374872,fungi_647|fungi_741,COPD,ff,0.425087616692471
Arthrinium,Geosmithia,fungi_517,fungi_380,0.524848891321931,1.00614169595836e-05,fungi_517|fungi_380,COPD,ff,0.524848891321931
Colletotrichum,Geosmithia,fungi_367,fungi_380,0.492116938072984,4.19530566082571e-05,fungi_367|fungi_380,COPD,ff,0.492116938072984
Auricularia,Gloeophyllum,fungi_642,fungi_693,0.688737805558585,4.39647873662352e-10,fungi_642|fungi_693,COPD,ff,0.688737805558585
Ceriporia,Gloeophyllum,fungi_748,fungi_693,0.43269895799956,0.000397442662220415,fungi_748|fungi_693,COPD,ff,0.43269895799956
Diaporthe,Gloeophyllum,fungi_355,fungi_693,0.444156911166595,0.000265838411363628,fungi_355|fungi_693,COPD,ff,0.444156911166595
Diatrypaceae,Gloeophyllum,fungi_526,fungi_693,0.688737805558585,4.39647873662352e-10,fungi_526|fungi_693,COPD,ff,0.688737805558585
Eutypella,Gloeophyllum,fungi_524,fungi_693,0.495720264824034,3.61052464703526e-05,fungi_524|fungi_693,COPD,ff,0.495720264824034
Exidia,Gloeophyllum,fungi_647,fungi_693,0.495720264824034,3.61052464703526e-05,fungi_647|fungi_693,COPD,ff,0.495720264824034
Amyloporia,Gloeostereum,fungi_725,fungi_569,0.470934251582832,9.80858299564069e-05,fungi_725|fungi_569,COPD,ff,0.470934251582832
Antrodia,Gloeostereum,fungi_726,fungi_569,0.54883621421596,3.20364431871667e-06,fungi_726|fungi_569,COPD,ff,0.54883621421596
Auriculariales_2,Gloeostereum,fungi_654,fungi_569,0.432097716952586,0.000405761254015147,fungi_654|fungi_569,COPD,ff,0.432097716952586
Crustodontia,Gloeostereum,fungi_758,fungi_569,0.447070902516358,0.000239446619576311,fungi_758|fungi_569,COPD,ff,0.447070902516358
Fomes,Gloeostereum,fungi_785,fungi_569,0.548884584745664,3.19597174103237e-06,fungi_785|fungi_569,COPD,ff,0.548884584745664
Fuscoporia,Gloeostereum,fungi_698,fungi_569,0.417266175681934,0.000668349191863093,fungi_698|fungi_569,COPD,ff,0.417266175681934
Agaricomycetes,Grammothele,fungi_560,fungi_786,0.489636558198411,4.64747295245704e-05,fungi_560|fungi_786,COPD,ff,0.489636558198411
Amyloporia,Grammothele,fungi_725,fungi_786,0.45673318710838,0.000168148695345316,fungi_725|fungi_786,COPD,ff,0.45673318710838
Ceriporia,Grammothele,fungi_748,fungi_786,0.447975604735209,0.000231754214899293,fungi_748|fungi_786,COPD,ff,0.447975604735209
Earliella,Grammothele,fungi_783,fungi_786,0.515602937754799,1.528741330592e-05,fungi_783|fungi_786,COPD,ff,0.515602937754799
Gloeophyllum,Grammothele,fungi_693,fungi_786,0.433216843637178,0.000390402202895324,fungi_693|fungi_786,COPD,ff,0.433216843637178
Amyloporia,Gymnopus,fungi_725,fungi_596,0.538164729093665,5.38853581932841e-06,fungi_725|fungi_596,COPD,ff,0.538164729093665
Auriculariales,Gymnopus,fungi_640,fungi_596,0.795965931711469,6.21724893790088e-15,fungi_640|fungi_596,COPD,ff,0.795965931711469
Cabalodontia,Gymnopus,fungi_801,fungi_596,0.542971896707942,4.27268614222598e-06,fungi_801|fungi_596,COPD,ff,0.542971896707942
Alfaria,Gyrodontium,fungi_441,fungi_660,0.409770217683222,0.000852778804505405,fungi_441|fungi_660,COPD,ff,0.409770217683222
Dacryobolus,Gyrodontium,fungi_729,fungi_660,0.504046831429955,2.53564429546493e-05,fungi_729|fungi_660,COPD,ff,0.504046831429955
Dinemasporium,Gyrodontium,fungi_347,fungi_660,0.461922790842905,0.000138463578418957,fungi_347|fungi_660,COPD,ff,0.461922790842905
Eutypella,Gyrodontium,fungi_524,fungi_660,0.439571688060184,0.000312788563952893,fungi_524|fungi_660,COPD,ff,0.439571688060184
Exidia,Gyrodontium,fungi_647,fungi_660,0.439571688060184,0.000312788563952893,fungi_647|fungi_660,COPD,ff,0.439571688060184
Fomitopsis,Gyrodontium,fungi_732,fungi_660,0.564250194420973,1.46349336094254e-06,fungi_732|fungi_660,COPD,ff,0.564250194420973
Blastobotrys,Halotthiaceae,fungi_333,fungi_116,0.999869918698637,0,fungi_333|fungi_116,COPD,ff,0.999869918698637
Cyberlindnera,Halotthiaceae,fungi_320,fungi_116,0.701381125972868,1.53182355688841e-10,fungi_320|fungi_116,COPD,ff,0.701381125972868
Blastobotrys,Hannaella,fungi_333,fungi_912,0.410883794023373,0.000822750678925566,fungi_333|fungi_912,COPD,ff,0.410883794023373
Epicoccum,Hannaella,fungi_97,fungi_912,0.479922596112886,6.88731127351794e-05,fungi_97|fungi_912,COPD,ff,0.479922596112886
Halotthiaceae,Hannaella,fungi_116,fungi_912,0.411110494321607,0.000816756050846079,fungi_116|fungi_912,COPD,ff,0.411110494321607
Capnodiales,Hansfordia,fungi_17,fungi_550,0.415947317082534,0.000697913243074444,fungi_17|fungi_550,COPD,ff,0.415947317082534
Geosmithia,Hansfordia,fungi_380,fungi_550,0.446611543394425,0.000243441155617141,fungi_380|fungi_550,COPD,ff,0.446611543394425
Agaricales,Hericiaceae,fungi_561,fungi_811,0.64977084434331,8.31604074491565e-09,fungi_561|fungi_811,COPD,ff,0.64977084434331
Amyloporia,Hericiaceae,fungi_725,fungi_811,0.547927954812664,3.35094983694439e-06,fungi_725|fungi_811,COPD,ff,0.547927954812664
Auriculariales_2,Hericiaceae,fungi_654,fungi_811,0.472212333231217,9.33321006333365e-05,fungi_654|fungi_811,COPD,ff,0.472212333231217
Gloeostereum,Hericiaceae,fungi_569,fungi_811,0.567961834247065,1.20467669795232e-06,fungi_569|fungi_811,COPD,ff,0.567961834247065
Agaricomycetes,Heterobasidion,fungi_560,fungi_809,0.445299815730802,0.000255185638813327,fungi_560|fungi_809,COPD,ff,0.445299815730802
Agaricomycetes_2,Heterobasidion,fungi_845,fungi_809,0.467219828995404,0.000113195170716285,fungi_845|fungi_809,COPD,ff,0.467219828995404
Amyloporia,Heterobasidion,fungi_725,fungi_809,0.72815208063787,1.35691458069687e-11,fungi_725|fungi_809,COPD,ff,0.72815208063787
Cabalodontia,Heterobasidion,fungi_801,fungi_809,0.499932827298683,3.02287314850602e-05,fungi_801|fungi_809,COPD,ff,0.499932827298683
Coprinopsis,Heterobasidion,fungi_610,fungi_809,0.64257564151075,1.36739477518688e-08,fungi_610|fungi_809,COPD,ff,0.64257564151075
Didymellaceae_2,Heterobasidion,fungi_103,fungi_809,0.568951358121689,1.14330713030242e-06,fungi_103|fungi_809,COPD,ff,0.568951358121689
Fomitopsis,Heterobasidion,fungi_732,fungi_809,0.491056375274488,4.38341870394598e-05,fungi_732|fungi_809,COPD,ff,0.491056375274488
Fuscoporia,Heterobasidion,fungi_698,fungi_809,0.634398544594514,2.36910029371984e-08,fungi_698|fungi_809,COPD,ff,0.634398544594514
Gloeostereum,Heterobasidion,fungi_569,fungi_809,0.46264116926833,0.000134757050239909,fungi_569|fungi_809,COPD,ff,0.46264116926833
Hericiaceae,Heterobasidion,fungi_811,fungi_809,0.543042555998085,4.25802476611281e-06,fungi_811|fungi_809,COPD,ff,0.543042555998085
Amyloporia,Heterochaete,fungi_725,fungi_649,0.65956077300558,4.1370773473659e-09,fungi_725|fungi_649,COPD,ff,0.65956077300558
Basidiomycota,Heterochaete,fungi_559,fungi_649,0.440106532781734,0.000306946762678395,fungi_559|fungi_649,COPD,ff,0.440106532781734
Bjerkandera,Heterochaete,fungi_768,fungi_649,0.49968318236299,3.05506422118018e-05,fungi_768|fungi_649,COPD,ff,0.49968318236299
Coprinopsis,Heterochaete,fungi_610,fungi_649,0.532403768652514,7.08288911077659e-06,fungi_610|fungi_649,COPD,ff,0.532403768652514
Dacryobolus,Heterochaete,fungi_729,fungi_649,0.455366750451362,0.000176881238524995,fungi_729|fungi_649,COPD,ff,0.455366750451362
Earliella,Heterochaete,fungi_783,fungi_649,0.492423022836232,4.14242019219913e-05,fungi_783|fungi_649,COPD,ff,0.492423022836232
Eutypella,Heterochaete,fungi_524,fungi_649,0.446973224799983,0.000240290960905387,fungi_524|fungi_649,COPD,ff,0.446973224799983
Exidia,Heterochaete,fungi_647,fungi_649,0.446973224799983,0.000240290960905387,fungi_647|fungi_649,COPD,ff,0.446973224799983
Fomitopsis,Heterochaete,fungi_732,fungi_649,0.617269386757159,7.12116059453649e-08,fungi_732|fungi_649,COPD,ff,0.617269386757159
Gloeostereum,Heterochaete,fungi_569,fungi_649,0.461872332293315,0.00013872740957388,fungi_569|fungi_649,COPD,ff,0.461872332293315
Grammothele,Heterochaete,fungi_786,fungi_649,0.558870442487003,1.93236131740271e-06,fungi_786|fungi_649,COPD,ff,0.558870442487003
Hericiaceae,Heterochaete,fungi_811,fungi_649,0.494047030753546,3.87199127154236e-05,fungi_811|fungi_649,COPD,ff,0.494047030753546
Heterobasidion,Heterochaete,fungi_809,fungi_649,0.640195526499908,1.60730768694606e-08,fungi_809|fungi_649,COPD,ff,0.640195526499908
Auricularia,Hohenbuehelia,fungi_642,fungi_605,0.467221644120708,0.00011318729131049,fungi_642|fungi_605,COPD,ff,0.467221644120708
Coprinopsis,Hohenbuehelia,fungi_610,fungi_605,0.459184931677483,0.000153464540352477,fungi_610|fungi_605,COPD,ff,0.459184931677483
Diaporthe,Hohenbuehelia,fungi_355,fungi_605,0.413797079838406,0.000748662613366591,fungi_355|fungi_605,COPD,ff,0.413797079838406
Diatrypaceae,Hohenbuehelia,fungi_526,fungi_605,0.467221644120708,0.00011318729131049,fungi_526|fungi_605,COPD,ff,0.467221644120708
Eutypella,Hohenbuehelia,fungi_524,fungi_605,0.689793333839262,4.03424627037907e-10,fungi_524|fungi_605,COPD,ff,0.689793333839262
Exidia,Hohenbuehelia,fungi_647,fungi_605,0.689793333839262,4.03424627037907e-10,fungi_647|fungi_605,COPD,ff,0.689793333839262
Auriporia,Hortaea,fungi_727,fungi_75,0.701381125972868,1.53182355688841e-10,fungi_727|fungi_75,COPD,ff,0.701381125972868
Beauveria,Hortaea,fungi_393,fungi_75,0.47916406817077,7.09862191805577e-05,fungi_393|fungi_75,COPD,ff,0.47916406817077
Exserohilum,Hortaea,fungi_154,fungi_75,0.548884584745664,3.19597174103237e-06,fungi_154|fungi_75,COPD,ff,0.548884584745664
Clitopilus,Humicola,fungi_580,fungi_492,0.409747835041246,0.000853392392065278,fungi_580|fungi_492,COPD,ff,0.409747835041246
Corynespora,Humicola,fungi_90,fungi_492,0.47916406817077,7.09862191805577e-05,fungi_90|fungi_492,COPD,ff,0.47916406817077
Crustodontia,Humicola,fungi_758,fungi_492,0.46197326593357,0.000138200121825527,fungi_758|fungi_492,COPD,ff,0.46197326593357
Exserohilum,Humicola,fungi_154,fungi_492,0.577275166715267,7.31450839452918e-07,fungi_154|fungi_492,COPD,ff,0.577275166715267
Ganoderma,Humicola,fungi_741,fungi_492,0.411375112928198,0.000809808742458396,fungi_741|fungi_492,COPD,ff,0.411375112928198
Gyrodontium,Humicola,fungi_660,fungi_492,0.409770217683222,0.000852778804505405,fungi_660|fungi_492,COPD,ff,0.409770217683222
Ceriporia,Hydnochaete,fungi_748,fungi_699,0.504898056505562,2.44439613035219e-05,fungi_748|fungi_699,COPD,ff,0.504898056505562
