SampleID	S1209	S1250	S1295	S1210	S1360	S1395	S1183	S1425	S1185	S1294	S1304	S1221	S1332	S1399	S1335	S1181	S1180	S1233	S1380	S1217	S1344	S1416	S1225	S1381	S1356	S1336	S1329	S1428	S1417	S1251	S1232	S1370	S1424	S1421	S1422	S1413	S1281	S1280	S1317	S1410	S1415	S1310	S1315	S1320	S1414	S1278	S1419	S1423	S1292	S1378	S1273	S1334	S1248	S1264	S1255	S1285	S1283	S1387	S1404	S1340	S1275	S1402	S1240	S1330	S1222	S1214	S1384	S1383	S1331	S999	S1007	S991	S990	S1043	S1074	S1026	S1052	S1034	S1016	S1053	S1085	S1120	S1139	S1122	S1151	S1131	S1096	S1127	S1092	S1152	S1123	S1107	S1134	S1124	S1089	S1115	S1083	S1005	S1006	S1015	S1001	S1106	S1088	S1039	S1057	S1013	S1445	S1430	S1446	S1436	S1450	S1454	S1449	S1435	S1462	S1469	S1453	S1455	S1495	S1512	S1515	S1533	S1520	S1511	S1501	S1502	S1493	S1494	S1534	S1492	S1499	S1531	S1470	S1476	S1475	S1487	S1567	S1566	S1474	S1583	S718	S713	S706	S704	S703	S717	S710	S690	S681	S676
VF0785	0	0	0	0	0	0	0	0	0	0	0	0	0	1.579434497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68446086	0	0.116828944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.82943093	0	0	0	0	0	0	0	0	0	0	0	0	5.712517256	0
VF0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.503687724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.130845663	0	0	0	0	0	0	0	0.920137659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.49838219	0	0.099586729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.545165163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.485679081	0	1.39932603	0	0	1.465384298	0	0	0	0	1.282774079	0	0	0	1.505669289	2.258720155	0	0	0	0	0	1.184702599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.582410756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.119489863	1.457037243	0	0.699663015	0	0	3.663460745	0	3.388045452	0	0.581946034	1.924161119	0	3.339322352	1.797270124	6.022677156	9.787787339	0	0	0	0	1.111842343	4.146459096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0094	0	0	0	0	0	0	0	0	0.44250437	0	0	0	0	0	0	0	2.281864194	4.53225836	0	0	0.839766823	0	0	1.029216053	0.462126229	0	0	0	0	0	0	0	116.5928394	0	0.19078389	0	0	0	35.13608998	53.2784614	0	0	0	0	0	0	0.76164212	9.817989901	5.06930532	0	0	0	0	0	0	42.73934722	0	0	0	0	0.476261417	0	108.8063487	0	0	2.027167548	0	0.360885284	0	0.801117731	0.200507739	0	0	90.89677071	0	0.313896661	0	0	0	90.11483969	4.320361366	0.485679081	104.0813497	2.250869584	0	0	8.309801202	0	8.362687798	0	0	1.282774079	0	0	2.05893314	0	10.79778416	0.760578192	0	0	0	25.2198385	8.780590115	0	0	0	0	0	0	0.398346916	0	0	0	0	15.62489635	0	0	0	0	0	0.864220622	0	0	0	0	0	0	2.824344126	0	0	0	0	0	0	0	0	0	0	1.704159127	0	0	0	0.714142017	2.184666948	0	0.093698352	0	0.82192075	2.595971725	0
VF0093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.029722508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.616784425	7.573394953	0	11.36195321	0	0	13.83669783	0	10.15275796	0	13.1841461	13.28897333	0	20.96231494	7.980596482	19.24970428	35.4136606	0	0	0	0	32.572093	8.029123945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.447194869	5.472250807	0	0	0	0	6.933824829	0	0
VF0571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0457	0	0	0	0	0	0	1.789637145	1.796368178	0.221252185	0	0.37005627	0	0	1.439223602	0	0	1.711398146	0	1.164821513	1.097496472	0	0	0	0	0	3.316645761	1.13827631	0.628670961	1.135913814	0	0	0	2.44201295	3.884400195	0.57235167	0	0	1.978665143	0	3.562851115	0.559160905	0	2.649517598	0.36817895	1.00915091	0	3.554329894	0	0	0	0	2.63178877	1.909689777	0	1.049400037	0	0	0	0	0	1.428784252	0.460068829	0	0	0	0	0	0	0	0	0.200507739	0.449885151	1.150807585	0.668863808	0	6.277933217	0	0	0.267149137	0.217037333	0.559744932	0.971358162	1.224344495	0	0	0	0	0	0	0.363959188	0	0	0	0	0	0	0	0	2.846657949	0.763053932	1.871578992	0	0	0.979255733	0	0	0	0.963806067	0	1.792561123	0.331010868	0.573568423	0	0	0	0	0	2.021128113	4.028144153	0.615466407	0.864220622	0.852619367	0	0.555668458	0	2.79983149	0	0	0	0.507733371	0	0	0	1.000055177	21.34960583	5.918819887	0.610490961	3.285374617	0	1.473600179	0	0	7.141420167	0	0	0.515340939	0	0	0	0
VF0260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.267230977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.54373098	0	0	0	0	0	1.048080513	6.096091478	0	0	0	0	0	0	0	0.492082931	0.444282391	0	0	0	0	0	0	3.09718327	0	0	0	0	0	0	10.2572705	0	0	0	0	0	0	0	0	0	0	4.416807557	0	0	0	0	0	4.409830155	0	0	6.841065459	0	0	0	0	0	0	0	0	0	0	2.259647457	0	0	0	0	0	0.387599013	0	2.720994359	0	0	0	0	0	0	0	0	0	0	0	0	0.34955716	0	0	0	0	0	0	0	0	0	0	0	0	0	0.773462911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0529	6.218859105	0	0	0	0	0	0	0	0.225671336	0	0	0	0.48768501	0	0	0.08526512	0	0	0	0	1.713079592	0	0	0.686144035	0	0	0.774007681	0	0	0.520653959	0	0	0	3.029820658	1.53770291	0	0	2.664567264	1.719435829	0	0	0.62627032	0	0	0	0	0	0	0	0	0	1.052715508	0.551074642	0.456197028	0	0	0	0	0	0	0	0	0	0.585550738	0	0	0.46058349	0	0	0	0.204512554	1.349655452	0.586896544	0	1.698690166	1.575752878	0	0	1.357089156	0.442744599	0	0	3.553428402	0	22.23386095	4.624471699	0.732692149	0	0	4.440205171	3.491676201	0	0.352301561	0	0	0	0	1.521156384	0.410726661	0	0.267368427	0	0	0.979255733	0	1.53977384	0	0	0	0.099586729	0	0	0	0	0	0	0	2.041312482	0.447571573	1.255518689	4.364256601	0.852619367	0	0	5.448880258	0	0	0	0.761345998	1.015466743	0	0.727901736	0	0	0	0	0	1.675497308	0	0	0	3.219929412	0	0	0	0	2.10761451	0	0	0
VF0570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.676681403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.548899477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.396118395	0
VF0166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083595437	0	0	0	0	0	0	0.651031905	0	0	0	0	0	0	0	0	0	5.494529136	0	0	0	0	0	0.687774332	1.312629358	0	0	0	0	0	0	0	0	0.145774118	0	0	0	0	0	0	0.381082928	0	0	0	0	0.476261417	0	1.682763698	0	0	0	0	0	0	0	0.200507739	0	0.575403792	1.672159519	0	0	0	0	0	0.651111998	0	0.485679081	1.836516742	1.39932603	0	0	0	0	0	0	1.163892067	0.64138704	0	2.504491764	2.05893314	0	2.258720155	0	0	0	0	0	1.184702599	0	0	0	0	0	0	0	0	0	0	0	0.458774758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.398507556	0	0	0	0	0	0	0	1.559573407	0	0	0	0	0	0	0	0	0
VF0897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.010915837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0999	0	0.383086199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.549151268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35156056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.29628792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.567956907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF1010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168025186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF1011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.130845663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0423	0	0.460103529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.118321809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.56567281	0	0.099586729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.678141969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF1120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.196765966	0	0	0	0	0	0	0	0	0	0	0	0.276157561	0.286266609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.388169181	0	0	0	0	0	0.836090146	0	0	0	0	0	0	0	0
VF0019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.789054665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.58016682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5303467	0.605301527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.41560195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.610503237	0	0.19078389	0	0	0	0	0	0	0.62627032	0.26495176	0	0	0	0	0	0	0	0	0	0.545625651	0	0	0	0	0	1.093832921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.636661479	0	0	0	0	0.363959188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.099586729	0	0	0	0	0	0	0	0	0	0	0	0	0	1.111336915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59327571
VF0982	0	0	0	5.391299047	0	0	2.641900897	1.074334123	2.100400099	3.065794902	3.983678567	2.768634774	2.126565757	5.344218545	0	3.300800348	2.928036067	0	4.920514404	0	0	1.089970337	0	0	0.650714506	1.698229046	5.635628688	9.994466588	2.915157375	9.158526671	1.639073468	6.301546969	3.052516187	5.528390885	2.435368121	2.256637197	3.546183796	2.20194549	0.265541904	1.158380286	0	2.247279541	4.56265658	6.037182888	0	15.38813633	1.429945745	0.374022712	5.131570512	4.422511711	4.02292765	3.99418891	1.388265264	12.59573413	0	2.146393553	0.371841218	1.43245208	0	0	2.682472395	3.301779546	2.369479766	1.356447174	0	4.754419525	2.543369123	0.836002403	9.164514768	7.26036696	7.924668878	3.923476571	6.194257309	3.433083103	0	6.031082083	4.574538496	2.578408216	4.417909144	1.557613514	2.008562903	0.375030419	21.57957993	0.540263981	20.16667993	0	0	5.954179202	0	20.83450533	2.511988826	0	1.88852355	0	1.059907786	0	0.581377567	19.67540554	8.995977352	9.774004151	15.69064553	0.858539551	0	9.652149334	0	0	0	1.488458564	0.426325846	18.61964759	4.570949169	0	1.429315326	2.843372073	0	0.72278233	1.13876772	10.71884633	9.168688382	0.950498524	3.65069667	0.658373423	0.986441714	1.564860435	0	0	0	0.872357904	1.175788376	13.67598382	2.824917946	0.562069284	12.00590209	15.23998933	0	1.479704972	1.566736143	0	0	6.793817617	0.602133684	0	0.551444339	0	0	0.036175876	0	3.584011164	0.200455075	0.916228214
VF0994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF1261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.343887166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.868149331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.372622093	0	0	0	0	0	0	0	0	0	0.12897263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.544949018	0	0	0	0	0	0	0	0	0.305245481	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0119	2.068362793	0.460103529	0	1.914403839	0.778643496	0	0	0.299394696	0.663756554	0	0.37005627	0.864586353	0.48768501	1.079417701	0	1.337526999	0	0	0	0	0	2.117331412	0.651031905	0.686144035	0.924252458	2.412106008	1.13827631	0	0.567956907	0.510458386	0	0	0	0.431600022	0.38156778	0	0.503687724	0.659555048	0.343887166	0	0.559160905	0.62627032	3.444372878	0	0	1.276809297	0.253880707	0	0	0.968499455	0	0	1.636876952	0	0.524700018	0.190541464	0.48154894	0.463770386	0.546916461	0	0.952522835	0.460068829	2.524145547	0	1.01730178	0	0	0	0.657191357	2.002794327	1.203046432	0.449885151	0	0	0	0.313896661	0	1.004696878	0.534298273	0.217037333	1.119489863	0	0.612172247	0	1.636661479	0.765647762	0	0.381044332	0	0.363959188	0	0.64138704	0.352301561	0	1.372622093	0	0	0.760578192	1.219996264	1.144580898	0.267368427	0	0	0	0	0	0	0	0	1.493800936	0.993032603	0	0.507537557	0.792388978	0	0.936031425	0.737374398	0	0	0	0.432110311	0	1.277480653	0	0.672712325	0	0	0	0	0	0.441081201	0	0.699253778	0.500027589	0.266870073	0	0.610490961	0	0	0.736800089	0	0	0	0	0	0.983832701	0	0	0.778791517	0.59327571
VF0295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.153196404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VF0294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
