MicrobialFeature	NeissGroup	mean.Occup_Y	mean.Occup_N	FC	logFC
VF0336	Neis_low	0.0113561038720539	0	1136.61038720539	10.1505220896627
VF0368	Neis_high	0.428632930410714	0.359875444265734	1.19105381237428	0.252238596318481
VF0368	Neis_low	0.454835804838384	0.487151095766038	0.933666109201845	-0.0990213786996406
VF1054	Neis_high	2.06794357652857	2.40521986891958	0.859773780149125	-0.217970980641536
VF1054	Neis_low	2.44977004111785	2.32720001918868	1.0526682254367	0.0740508067925024
VF1157	Neis_high	0.00673461158214286	0.00152419641608392	4.39618520251708	2.13625216543291
VF1157	Neis_low	0.00131337500673401	0	132.337500673401	7.04807812795469
VF0280	Neis_high	0.00226143175714286	0.00868400895804196	0.261264023088196	-1.93641962038533
VF0280	Neis_low	0.0203077545656566	0.00654287431698113	3.10058664073643	1.63254120376104
VF0624	Neis_high	3.8834261159	4.53504403856643	0.856315290374706	-0.223786008412947
VF0624	Neis_low	1.44347353648485	1.35391001891698	1.06615126175585	0.092412137068805
VF0465	Neis_high	73.743392018775	78.7416074142692	0.936523841398914	-0.0946123727840569
VF0465	Neis_low	74.4961352420808	66.5054896392377	1.12015014767483	0.163692127628664
VF0436	Neis_high	0.00891896368571429	0.00896363943706294	0.995021445684108	-0.00720047450877636
VF0436	Neis_low	0.015274557047138	0.00945257081132075	1.61526474695989	0.691770646543399
VF0541	Neis_high	0.0024321414	0	244.21414	7.9320029245689
VF0541	Neis_low	0.0690048941414141	0	6901.48941414141	12.7526920289464
VF0145	Neis_high	0.415357567510714	0.450562247192308	0.921866737463376	-0.117369881213381
VF0145	Neis_low	0.517140154289562	0.697309673898113	0.741625646955609	-0.431236958669493
VF1049	Neis_high	1.34072099414286	1.57061246171329	0.853630345181963	-0.228316632331644
VF1049	Neis_low	1.42028767486532	1.07308072338868	1.32355787251632	0.404421277996834
